2021-01-05 11:40:57.868 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.38]
2021-01-05 11:40:57.963 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-01-05 11:40:57.963 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1393 ms
2021-01-05 11:40:59.112 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-01-05 11:40:59.243 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.util.MsUtil CLASS_CACHE cache.
2021-01-05 11:40:59.244 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.genid.GenIdUtil CACHE cache.
2021-01-05 11:40:59.244 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear tk.mybatis.mapper.version.VersionUtil CACHE cache.
2021-01-05 11:40:59.245 [main] INFO  t.mybatis.mapper.autoconfigure.MapperCacheDisabler - Clear EntityHelper entityTableMap cache.
2021-01-05 11:40:59.365 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-01-05 11:40:59.404 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-01-05 11:40:59.405 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-01-05 11:40:59.420 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-01-05 11:40:59.453 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-01-05 11:40:59.596 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: addUsingPOST_1
2021-01-05 11:40:59.598 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: listUsingGET_1
2021-01-05 11:40:59.628 [main] INFO  com.wechat.program.app.ProgramAppApplication - Started ProgramAppApplication in 3.636 seconds (JVM running for 4.404)
2021-01-05 11:41:58.520 [http-nio-8080-exec-2] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-01-05 11:41:58.520 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-01-05 11:41:58.526 [http-nio-8080-exec-2] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2021-01-05 11:41:58.570 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - hikaricp - Starting...
2021-01-05 11:41:58.805 [http-nio-8080-exec-2] INFO  com.zaxxer.hikari.HikariDataSource - hikaricp - Start completed.
2021-01-05 11:41:58.901 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=0, pauseNum=12, pauseTime=Tue Jan 05 11:34:04 CST 2021, pauseTotalTime=220, recordTime=Tue Jan 05 11:34:00 CST 2021, remainingTime=null)
2021-01-05 11:41:58.902 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 1
2021-01-05 11:41:58.902 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - 本次开始时间
2021-01-05 11:41:58.946 [http-nio-8080-exec-2] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 非停止appDeskUser详情: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=12, pauseTime=Tue Jan 05 11:34:04 CST 2021, pauseTotalTime=474, recordTime=Tue Jan 05 11:41:58 CST 2021, remainingTime=null)
2021-01-05 11:41:59.693 [http-nio-8080-exec-1] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus appDeskUser原信息: AppDeskUser(deskId=20, userId=101, consumptionTime=114, status=1, pauseNum=12, pauseTime=Tue Jan 05 11:34:04 CST 2021, pauseTotalTime=474, recordTime=Tue Jan 05 11:41:59 CST 2021, remainingTime=null)
2021-01-05 11:41:59.693 [http-nio-8080-exec-1] INFO  c.w.p.app.service.impl.AppDeskUserServiceImpl - updateStatus 修改状态: 0
